f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.254095 460000 52 57.500000
1+1E-0.187942 1+1E-5 0.148278 240000 27 30.000000
1+1E-0.546643 1+1E-5 0.277762 460000 52 57.500000
1+1E-0.875664 1+1E-5 0.392768 650000 74 81.250000
1+1E-1.190478 1+1E-5 0.770003 1160000 131 145.000000
1+1E-1.498346 1+1E-5 0.788518 1280000 144 160.000000
1+1E-1.802783 1+1E-5 0.708327 1200000 135 150.000000
1+1E-2.105512 1+1E-5 1.267460 2000000 226 250.000000
1+1E-2.407391 1+1E-5 1.866886 3070000 348 383.750000
1+1E-2.708846 1+1E-5 1.759962 2730000 308 341.250000
1+1E-3.010088 1+1E-5 2.346502 3910000 440 488.750000
1+1E-3.311224 1+1E-5 1.942470 3190000 359 398.750000
1+1E-3.612307 1+1E-5 5.087003 8130000 915 1016.250000
1+1E-3.913363 1+1E-5 2.325460 3840000 432 480.000000
1+1E-4.214407 1+1E-5 2.211001 3600000 406 450.000000
1+1E-4.515443 1+1E-5 2.196185 3310000 373 413.750000
1+1E-4.816477 1+1E-5 3.231958 5390000 607 673.750000
27.5752
