f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.207393 390000 44 48.750000
1+1E-0.187942 1+1E-5 0.218949 370000 42 46.250000
1+1E-0.546643 1+1E-5 0.245622 390000 44 48.750000
1+1E-0.875664 1+1E-5 0.434256 710000 80 88.750000
1+1E-1.190478 1+1E-5 0.499912 840000 95 105.000000
1+1E-1.498346 1+1E-5 0.650262 1090000 123 136.250000
1+1E-1.802783 1+1E-5 0.973921 1630000 184 203.750000
1+1E-2.105512 1+1E-5 1.185187 1980000 223 247.500000
1+1E-2.407391 1+1E-5 1.396152 2260000 255 282.500000
1+1E-2.708846 1+1E-5 2.271216 3580000 403 447.500000
1+1E-3.010088 1+1E-5 1.588648 2540000 286 317.500000
1+1E-3.311224 1+1E-5 3.436852 5590000 630 698.750000
1+1E-3.612307 1+1E-5 1.864543 3030000 341 378.750000
1+1E-3.913363 1+1E-5 2.492867 4060000 457 507.500000
1+1E-4.214407 1+1E-5 1.309162 2200000 249 275.000000
1+1E-4.515443 1+1E-5 2.660171 4350000 491 543.750000
1+1E-4.816477 1+1E-5 2.151378 3600000 405 450.000000
23.5871
