f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.225882 400000 45 50.000000
1+1E-0.187942 1+1E-5 0.131590 220000 25 27.500000
1+1E-0.546643 1+1E-5 0.224534 370000 42 46.250000
1+1E-0.875664 1+1E-5 0.298885 490000 56 61.250000
1+1E-1.190478 1+1E-5 0.557500 900000 103 112.500000
1+1E-1.498346 1+1E-5 0.604728 1020000 115 127.500000
1+1E-1.802783 1+1E-5 0.909320 1550000 175 193.750000
1+1E-2.105512 1+1E-5 1.700709 2770000 312 346.250000
1+1E-2.407391 1+1E-5 1.237121 1980000 223 247.500000
1+1E-2.708846 1+1E-5 2.152309 3510000 395 438.750000
1+1E-3.010088 1+1E-5 3.216024 5340000 601 667.500000
1+1E-3.311224 1+1E-5 2.265630 3730000 420 466.250000
1+1E-3.612307 1+1E-5 2.825647 4620000 520 577.500000
1+1E-3.913363 1+1E-5 2.116419 3520000 396 440.000000
1+1E-4.214407 1+1E-5 2.334119 3780000 426 472.500000
1+1E-4.515443 1+1E-5 1.472403 2480000 280 310.000000
1+1E-4.816477 1+1E-5 2.460759 4080000 459 510.000000
24.7341
