f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.248316 470000 53 58.750000
1+1E-0.187942 1+1E-5 0.178687 320000 36 40.000000
1+1E-0.546643 1+1E-5 0.240028 420000 48 52.500000
1+1E-0.875664 1+1E-5 0.450026 770000 87 96.250000
1+1E-1.190478 1+1E-5 0.575378 950000 108 118.750000
1+1E-1.498346 1+1E-5 0.667447 1120000 126 140.000000
1+1E-1.802783 1+1E-5 0.855993 1460000 166 182.500000
1+1E-2.105512 1+1E-5 1.286926 2070000 233 258.750000
1+1E-2.407391 1+1E-5 2.042946 3400000 383 425.000000
1+1E-2.708846 1+1E-5 1.364315 2240000 252 280.000000
1+1E-3.010088 1+1E-5 2.724710 4440000 500 555.000000
1+1E-3.311224 1+1E-5 2.257459 3830000 432 478.750000
1+1E-3.612307 1+1E-5 2.342637 3920000 442 490.000000
1+1E-3.913363 1+1E-5 2.695565 4400000 495 550.000000
1+1E-4.214407 1+1E-5 4.169252 6770000 762 846.250000
1+1E-4.515443 1+1E-5 1.911214 3090000 348 386.250000
1+1E-4.816477 1+1E-5 2.532014 4210000 474 526.250000
26.5436
