f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.270539 460000 52 57.500000
1+1E-0.187942 1+1E-5 0.209748 370000 42 46.250000
1+1E-0.546643 1+1E-5 0.214902 360000 41 45.000000
1+1E-0.875664 1+1E-5 0.450511 690000 79 86.250000
1+1E-1.190478 1+1E-5 0.609196 900000 103 112.500000
1+1E-1.498346 1+1E-5 0.601408 950000 107 118.750000
1+1E-1.802783 1+1E-5 0.863495 1370000 155 171.250000
1+1E-2.105512 1+1E-5 1.391023 2310000 260 288.750000
1+1E-2.407391 1+1E-5 2.436930 3910000 441 488.750000
1+1E-2.708846 1+1E-5 1.756039 2880000 324 360.000000
1+1E-3.010088 1+1E-5 3.161974 4950000 558 618.750000
1+1E-3.311224 1+1E-5 3.521864 5600000 630 700.000000
1+1E-3.612307 1+1E-5 2.477143 3900000 441 487.500000
1+1E-3.913363 1+1E-5 3.543021 5470000 616 683.750000
1+1E-4.214407 1+1E-5 2.648117 4160000 468 520.000000
1+1E-4.515443 1+1E-5 1.953644 3010000 339 376.250000
1+1E-4.816477 1+1E-5 3.311744 5500000 620 687.500000
29.4218
