f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.262427 470000 53 58.750000
1+1E-0.187942 1+1E-5 0.134003 240000 27 30.000000
1+1E-0.546643 1+1E-5 0.235831 400000 45 50.000000
1+1E-0.875664 1+1E-5 0.422357 690000 78 86.250000
1+1E-1.190478 1+1E-5 0.633577 930000 106 116.250000
1+1E-1.498346 1+1E-5 0.782600 1280000 144 160.000000
1+1E-1.802783 1+1E-5 1.098413 1800000 203 225.000000
1+1E-2.105512 1+1E-5 1.306708 2140000 241 267.500000
1+1E-2.407391 1+1E-5 2.844859 4500000 507 562.500000
1+1E-2.708846 1+1E-5 1.931316 3090000 348 386.250000
1+1E-3.010088 1+1E-5 2.522289 3980000 448 497.500000
1+1E-3.311224 1+1E-5 6.501859 10540000 1186 1317.500000
1+1E-3.612307 1+1E-5 1.771418 2870000 323 358.750000
1+1E-3.913363 1+1E-5 2.027245 3340000 378 417.500000
1+1E-4.214407 1+1E-5 2.953094 4650000 524 581.250000
1+1E-4.515443 1+1E-5 3.013866 5020000 565 627.500000
1+1E-4.816477 1+1E-5 1.749661 2770000 313 346.250000
30.1921
