f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.015867 20000 3966 4000.000000
1+1E-0.187942 1+1E-5 0.007987 10000 1980 2000.000000
1+1E-0.546643 1+1E-5 0.016512 20000 3985 4000.000000
1+1E-0.875664 1+1E-5 0.027508 30000 5964 6000.000000
1+1E-1.190478 1+1E-5 0.019079 20000 3973 4000.000000
1+1E-1.498346 1+1E-5 0.028683 30000 5959 6000.000000
1+1E-1.802783 1+1E-5 0.046534 50000 9956 10000.000000
1+1E-2.105512 1+1E-5 0.058803 70000 13896 14000.000000
1+1E-2.407391 1+1E-5 0.072346 80000 15881 16000.000000
1+1E-2.708846 1+1E-5 0.092132 100000 19827 20000.000000
1+1E-3.010088 1+1E-5 0.109200 130000 25785 26000.000000
1+1E-3.311224 1+1E-5 0.162899 180000 35758 36000.000000
1+1E-3.612307 1+1E-5 0.237977 260000 51603 52000.000000
1+1E-3.913363 1+1E-5 0.289318 320000 63554 64000.000000
1+1E-4.214407 1+1E-5 0.434482 490000 97080 98000.000000
1+1E-4.515443 1+1E-5 0.787801 830000 164649 166000.000000
1+1E-4.816477 1+1E-5 1.018961 1030000 203971 206000.000000
3.4266
