q q_max q_time hits q_time/hits k 
1 31 6.806321 1 6.806321 63999937
2 31 13.664990 2 6.832495 128146369
3 31 21.326972 3 7.108991 192028929
4 31 36.855666 5 7.371133 320394241
5 31 45.510048 6 7.585008 384529473
6 31 61.431452 8 7.678932 514072129
7 31 70.339337 9 7.815482 578262209
8 31 87.670804 11 7.970073 705981761
9 31 106.128682 13 8.163745 837977665
10 31 115.769777 14 8.269270 899442305
11 31 134.796735 16 8.424796 1030757441
12 31 153.917332 18 8.550963 1160346241
13 31 163.663625 19 8.613875 1221674369
14 31 182.894301 21 8.709252 1348965761
15 31 201.675608 23 8.768505 1475395585
16 31 221.149938 25 8.845998 1604554625
17 31 233.663446 26 8.987056 1667908225
18 31 256.323739 28 9.154419 1810684609
19 31 274.473337 30 9.149111 1927879041
20 31 295.055784 32 9.220493 2056927873
21 31 315.642661 34 9.283608 2186001601
22 31 339.488177 36 9.430227 2313227137
23 31 355.896188 38 9.365689 2439748865
24 31 375.970167 40 9.399254 2569638209
25 31 401.114728 42 9.550351 2700836673
26 31 438.493955 44 9.965772 2832703489
27 31 461.035999 46 10.022522 2984002433
28 31 465.713201 48 9.702358 3087968001
29 31 503.892340 50 10.077847 3249403713
30 31 523.265685 52 10.062802 3383035905
31 31 529.179522 53 9.984519 3414047361
7392.81
