q q_max q_time hits q_time/hits k 
1 31 6.093097 1 6.093097 63999937
2 31 12.529266 2 6.264633 128176385
3 31 19.376483 3 6.458828 192086337
4 31 33.608070 5 6.721614 320418689
5 31 45.313027 6 7.552171 384647169
6 31 59.261356 8 7.407669 512651457
7 31 64.973480 9 7.219276 577997825
8 31 81.647918 11 7.422538 707493441
9 31 96.679137 13 7.436857 834191809
10 31 111.215892 14 7.943992 897561217
11 31 125.502514 16 7.843907 1026500737
12 31 139.411221 18 7.745068 1155703873
13 31 149.614092 19 7.874426 1218676929
14 31 173.505545 21 8.262169 1348529665
15 31 189.473834 23 8.237993 1476637441
16 31 208.985168 25 8.359407 1656006017
17 31 227.715653 26 8.758294 1671582913
18 31 231.449609 28 8.266057 1797063169
19 31 249.385435 30 8.312848 1926264385
20 31 269.688792 32 8.427775 2072524225
21 31 288.297988 34 8.479353 2180341057
22 31 306.442423 36 8.512290 2315926209
23 31 329.815494 38 8.679355 2442134209
24 31 344.761692 40 8.619042 2568421377
25 31 379.091076 42 9.025978 2732442113
26 31 398.189147 44 9.049753 2843452225
27 31 403.593088 46 8.773763 2949626305
28 31 435.332288 48 9.069423 3087108353
29 31 449.210436 50 8.984209 3213367041
30 31 460.171450 52 8.849451 3350452801
31 31 479.292109 53 9.043247 3408236481
6769.63
