q q_max q_time hits q_time/hits k 
1 31 6.736144 1 6.736144 63999937
2 31 14.228458 2 7.114229 128094017
3 31 21.303569 3 7.101190 192149825
4 31 36.854528 5 7.370906 320315713
5 31 45.357749 6 7.559625 384679041
6 31 61.505216 8 7.688152 512868929
7 31 70.820988 9 7.868999 576951041
8 31 87.748038 11 7.977094 705930241
9 31 106.054406 13 8.158031 834173057
10 31 115.810912 14 8.272208 898906817
11 31 134.308275 16 8.394267 1027176193
12 31 153.833254 18 8.546292 1162954881
13 31 163.230827 19 8.591096 1219360449
14 31 182.055207 21 8.669296 1346344769
15 31 202.179406 23 8.790409 1480967105
16 31 221.244863 25 8.849795 1614618177
17 31 233.841195 26 8.993892 1669571969
18 31 253.989929 28 9.071069 1795798785
19 31 278.418274 30 9.280609 1954012673
20 31 296.756086 32 9.273628 2055817793
21 31 315.861237 34 9.290036 2186461761
22 31 337.709064 36 9.380807 2309225345
23 31 357.294606 38 9.402490 2441577153
24 31 376.843213 40 9.421080 2578043393
25 31 404.280228 42 9.625720 2700254721
26 31 434.427528 44 9.873353 2835854785
27 31 446.478987 46 9.706065 2950956353
28 31 465.477141 48 9.697440 3082637953
29 31 498.624543 50 9.972491 3215847553
30 31 521.013333 52 10.019487 3360984065
31 31 521.187008 53 9.833717 3407742337
7365.47
