q q_max q_time hits q_time/hits k 
1 31 6.828178 1 6.828178 63999937
2 31 14.235638 2 7.117819 128064193
3 31 21.249652 3 7.083217 192119617
4 31 36.647566 5 7.329513 321187777
5 31 45.463924 6 7.577321 384894529
6 31 61.553835 8 7.694229 513528449
7 31 70.387779 9 7.820864 576346945
8 31 87.682009 11 7.971092 706326721
9 31 105.923827 13 8.147987 833176897
10 31 116.025096 14 8.287507 899024065
11 31 134.237502 16 8.389844 1026466561
12 31 153.189221 18 8.510512 1156004929
13 31 163.610214 19 8.611064 1223288961
14 31 183.580915 21 8.741948 1359810817
15 31 202.141501 23 8.788761 1477721089
16 31 221.907117 25 8.876285 1609035841
17 31 233.586677 26 8.984103 1666887425
18 31 256.591625 28 9.163987 1809418049
19 31 275.336705 30 9.177890 1928102849
20 31 302.531912 32 9.454122 2109324865
21 31 319.052569 34 9.383899 2206419457
22 31 337.952225 36 9.387562 2318134977
23 31 360.679562 38 9.491567 2469925505
24 31 377.839119 40 9.445978 2571572289
25 31 409.449938 42 9.748808 2700254593
26 31 424.781868 44 9.654133 2835973889
27 31 451.284209 46 9.810526 2958490305
28 31 476.659492 48 9.930406 3093474241
29 31 488.056179 50 9.761124 3212969729
30 31 508.804516 52 9.784702 3341715009
31 31 520.676719 53 9.824089 3408484481
7367.95
