q q_max q_time hits q_time/hits k 
1 31 6.296944 1 6.296944 63999937
2 31 13.391741 2 6.695870 128075905
3 31 20.083560 3 6.694520 192102721
4 31 34.625368 5 6.925074 320515393
5 31 42.746342 6 7.124390 384168321
6 31 58.038164 8 7.254770 512943745
7 31 66.268564 9 7.363174 577291329
8 31 82.515584 11 7.501417 706158273
9 31 100.104831 13 7.700372 835429889
10 31 109.283222 14 7.805944 898478721
11 31 127.029979 16 7.939374 1028322753
12 31 144.151838 18 8.008435 1156768001
13 31 154.073331 19 8.109123 1224094721
14 31 171.625025 21 8.172620 1347795457
15 31 191.208116 23 8.313396 1474955777
16 31 210.794145 25 8.431766 1607538625
17 31 225.487809 26 8.672608 1679341633
18 31 245.172851 28 8.756173 1816019073
19 31 263.942991 30 8.798100 1937398145
20 31 282.426747 32 8.825836 2053063169
21 31 303.053402 34 8.913335 2187324865
22 31 325.713980 36 9.047611 2332120193
23 31 349.997286 38 9.210455 2486400513
24 31 365.234058 40 9.130851 2601902081
25 31 390.909642 42 9.307372 2694790209
26 31 410.687282 44 9.333802 2841225857
27 31 441.521514 46 9.598294 2963462849
28 31 469.855126 48 9.788648 3118161409
29 31 494.959202 50 9.899184 3263850753
30 31 508.480013 52 9.778462 3342689217
31 31 501.737948 53 9.466754 3406031809
7111.42
