q q_max q_time hits q_time/hits k 
1 31 6.761658 1 6.761658 63999937
2 31 14.278933 2 7.139466 128120129
3 31 21.357320 3 7.119107 192242177
4 31 36.831372 5 7.366274 320452929
5 31 45.805817 6 7.634303 384538689
6 31 61.407587 8 7.675948 513798337
7 31 70.668167 9 7.852019 577007873
8 31 87.930251 11 7.993659 707107201
9 31 106.452155 13 8.188627 835505857
10 31 117.518854 14 8.394204 898741249
11 31 136.745534 16 8.546596 1032149569
12 31 155.069628 18 8.614979 1154911297
13 31 166.088586 19 8.741505 1222087233
14 31 184.836462 21 8.801736 1347708289
15 31 203.833158 23 8.862311 1476101121
16 31 223.818367 25 8.952735 1603437761
17 31 236.611214 26 9.100431 1667278145
18 31 257.839834 28 9.208566 1798294785
19 31 279.374623 30 9.312487 1935219201
20 31 300.373191 32 9.386662 2056118593
21 31 320.737774 34 9.433464 2191716929
22 31 341.378937 36 9.482748 2315893185
23 31 362.092772 38 9.528757 2438487681
24 31 380.499853 40 9.512496 2570138625
25 31 409.234715 42 9.743684 2706900481
26 31 426.475231 44 9.692619 2825587905
27 31 445.993944 46 9.695521 2952813505
28 31 465.929908 48 9.706873 3083187393
29 31 500.095203 50 10.001904 3233434433
30 31 517.687007 52 9.955519 3375776961
31 31 516.549566 53 9.746218 3404160385
7400.28
