q q_max q_time hits q_time/hits k 
1 31 6.714433 1 6.714433 63999937
2 31 13.695108 2 6.847554 128129857
3 31 21.299195 3 7.099732 192463937
4 31 36.837442 5 7.367488 320318209
5 31 45.665152 6 7.610859 384637761
6 31 61.361482 8 7.670185 513575745
7 31 70.580364 9 7.842263 577311553
8 31 87.549531 11 7.959048 707173569
9 31 105.886597 13 8.145123 835125057
10 31 116.024363 14 8.287454 897597313
11 31 134.312783 16 8.394549 1026424897
12 31 153.461462 18 8.525637 1154312705
13 31 163.699158 19 8.615745 1220302913
14 31 183.174514 21 8.722596 1353794177
15 31 202.986137 23 8.825484 1491563137
16 31 221.510461 25 8.860418 1605920321
17 31 236.559689 26 9.098450 1677500609
18 31 255.134635 28 9.111951 1798046465
19 31 276.357783 30 9.211926 1927567809
20 31 296.833433 32 9.276045 2058892289
21 31 316.590169 34 9.311476 2192116609
22 31 336.072845 36 9.335357 2312578689
23 31 359.332294 38 9.456113 2442933249
24 31 379.801678 40 9.495042 2570564737
25 31 403.775700 42 9.613707 2703856065
26 31 422.421577 44 9.600490 2827438529
27 31 445.908311 46 9.693659 2954333185
28 31 482.272425 48 10.047342 3086173185
29 31 498.708422 50 9.974168 3218996161
30 31 521.332535 52 10.025626 3348265729
31 31 530.762214 53 10.014381 3434733313
7386.62
