q q_max q_time hits q_time/hits k 
1 31 6.757123 1 6.757123 63999937
2 31 13.825035 2 6.912517 128167553
3 31 21.290853 3 7.096951 192049473
4 31 36.759785 5 7.351957 320484161
5 31 45.230684 6 7.538447 384684161
6 31 61.434931 8 7.679366 516193409
7 31 70.332749 9 7.814750 577481985
8 31 87.326624 11 7.938784 705600769
9 31 105.841825 13 8.141679 835654785
10 31 116.241729 14 8.302981 898732929
11 31 134.176648 16 8.386041 1026440769
12 31 152.981033 18 8.498946 1156396673
13 31 162.920444 19 8.574760 1217702849
14 31 182.113568 21 8.672075 1345519553
15 31 201.878220 23 8.777314 1477209857
16 31 220.874751 25 8.834990 1609294593
17 31 235.078664 26 9.041487 1676886145
18 31 257.767746 28 9.205991 1820609025
19 31 277.669809 30 9.255660 1951755905
20 31 295.985478 32 9.249546 2054586113
21 31 316.931590 34 9.321517 2181733377
22 31 337.553119 36 9.376476 2310592897
23 31 355.751990 38 9.361894 2436927233
24 31 376.752402 40 9.418810 2571866049
25 31 400.385494 42 9.532988 2695360705
26 31 422.692323 44 9.606644 2827419585
27 31 455.183915 46 9.895302 2966001665
28 31 478.309468 48 9.964781 3090988481
29 31 483.558206 50 9.671164 3207158721
30 31 507.479170 52 9.759215 3339369793
31 31 527.075679 53 9.944824 3408622529
7348.16
