q q_max q_time hits q_time/hits k 
1 31 6.283516 1 6.283516 63999937
2 31 12.997421 2 6.498710 128084417
3 31 20.009604 3 6.669868 192119681
4 31 34.415659 5 6.883132 320731457
5 31 42.629558 6 7.104926 384515841
6 31 58.104380 8 7.263047 512958785
7 31 66.413903 9 7.379323 577134273
8 31 82.826668 11 7.529697 705090497
9 31 100.032244 13 7.694788 836733185
10 31 108.895133 14 7.778224 897361025
11 31 126.228509 16 7.889282 1025701889
12 31 144.400677 18 8.022260 1155851009
13 31 153.582414 19 8.083285 1219178625
14 31 172.001082 21 8.190528 1348012865
15 31 189.969474 23 8.259542 1479743233
16 31 208.257929 25 8.330317 1604771777
17 31 219.930140 26 8.458852 1669232257
18 31 239.283637 28 8.545844 1796327809
19 31 258.094342 30 8.603145 1925019393
20 31 281.061002 32 8.783156 2085781569
21 31 297.136768 34 8.739317 2187864193
22 31 318.879312 36 8.857759 2337427201
23 31 336.974261 38 8.867744 2462365761
24 31 351.877784 40 8.796945 2570654849
25 31 375.063939 42 8.930094 2699195585
26 31 399.091447 44 9.070260 2827599553
27 31 427.086460 46 9.284488 2979347265
28 31 437.804833 48 9.120934 3086552129
29 31 463.372906 50 9.267458 3210768641
30 31 478.691050 52 9.205597 3346126657
31 31 484.350926 53 9.138697 3404063041
6895.75
