q q_max q_time hits q_time/hits k 
1 31 6.285269 1 6.285269 63999937
2 31 12.927819 2 6.463909 128138817
3 31 21.522335 3 7.174112 192169537
4 31 35.093652 5 7.018730 320843201
5 31 49.607726 6 8.267954 385106881
6 31 64.442806 8 8.055351 512531073
7 31 68.826233 9 7.647359 577463681
8 31 90.728393 11 8.248036 705118017
9 31 99.422552 13 7.647889 836302785
10 31 111.904675 14 7.993191 898636929
11 31 128.603400 16 8.037712 1026266241
12 31 144.428093 18 8.023783 1156187265
13 31 157.031806 19 8.264832 1219535809
14 31 175.784133 21 8.370673 1347760449
15 31 192.775048 23 8.381524 1476057793
16 31 219.857887 25 8.794315 1604453505
17 31 221.935742 26 8.535990 1676186369
18 31 239.287786 28 8.545992 1795502145
19 31 261.514252 30 8.717142 1945494721
20 31 291.313120 32 9.103535 2052838785
21 31 313.634471 34 9.224543 2179556673
22 31 330.121724 36 9.170048 2342493313
23 31 340.086147 38 8.949635 2452345729
24 31 356.247027 40 8.906176 2574264129
25 31 385.000066 42 9.166668 2705850049
26 31 406.952777 44 9.248927 2825271425
27 31 436.542124 46 9.490046 2954108801
28 31 439.646066 48 9.159293 3082372545
29 31 471.802020 50 9.436040 3239182913
30 31 487.175379 52 9.368757 3354126081
31 31 503.536641 53 9.500691 3410910081
7064.04
