q q_max q_time hits q_time/hits k 
1 31 6.750176 1 6.750176 63999937
2 31 14.360984 2 7.180492 128060801
3 31 21.587360 3 7.195787 192186753
4 31 37.415379 5 7.483076 320698113
5 31 45.750794 6 7.625132 384748929
6 31 61.845822 8 7.730728 513516161
7 31 71.148697 9 7.905411 577210817
8 31 88.265554 11 8.024141 704828993
9 31 106.662282 13 8.204791 837950785
10 31 116.293487 14 8.306678 900248065
11 31 134.814988 16 8.425937 1027246593
12 31 154.185643 18 8.565869 1158175553
13 31 163.790964 19 8.620577 1218964865
14 31 183.382407 21 8.732496 1348215617
15 31 203.138853 23 8.832124 1476263745
16 31 224.575136 25 8.983005 1621072641
17 31 235.301433 26 9.050055 1667660033
18 31 256.892821 28 9.174744 1798187521
19 31 277.932197 30 9.264407 1925667649
20 31 299.018518 32 9.344329 2053646145
21 31 320.076431 34 9.414013 2183392833
22 31 341.291908 36 9.480331 2313307777
23 31 361.048114 38 9.501266 2440457537
24 31 379.353796 40 9.483845 2580269377
25 31 409.306057 42 9.745382 2694878145
26 31 438.356790 44 9.962654 2832643265
27 31 443.935060 46 9.650762 2952788737
28 31 466.791210 48 9.724817 3082384385
29 31 502.922680 50 10.058454 3207732225
30 31 511.364021 52 9.833923 3341432641
31 31 530.888637 53 10.016767 3415715329
7408.45
