q q_max q_time hits q_time/hits k 
1 31 6.737898 1 6.737898 63999937
2 31 14.051273 2 7.025637 128117953
3 31 21.252263 3 7.084088 192127873
4 31 36.694076 5 7.338815 321173825
5 31 45.471793 6 7.578632 384588865
6 31 61.537523 8 7.692190 512644929
7 31 70.561444 9 7.840160 577375489
8 31 87.629927 11 7.966357 706642881
9 31 106.285592 13 8.175815 835192577
10 31 115.885053 14 8.277504 899807425
11 31 135.723656 16 8.482729 1035302145
12 31 154.638873 18 8.591048 1166022657
13 31 164.352392 19 8.650126 1220300609
14 31 182.746635 21 8.702221 1346883649
15 31 202.156572 23 8.789416 1477433025
16 31 222.275824 25 8.891033 1605227649
17 31 234.392515 26 9.015097 1667830529
18 31 254.781737 28 9.099348 1797127169
19 31 274.693501 30 9.156450 1925136705
20 31 296.247140 32 9.257723 2059196417
21 31 317.684957 34 9.343675 2189448385
22 31 338.860784 36 9.412800 2310008065
23 31 358.721167 38 9.440031 2455849537
24 31 378.077388 40 9.451935 2570298561
25 31 404.204308 42 9.623912 2699650241
26 31 431.844282 44 9.814643 2832691905
27 31 458.668519 46 9.971055 2971613569
28 31 469.018048 48 9.771209 3091908737
29 31 487.567221 50 9.751344 3210460929
30 31 513.854886 52 9.881825 3338306305
31 31 528.389613 53 9.969615 3408157505
7375.01
