q q_max q_time hits q_time/hits k 
1 31 6.278172 1 6.278172 63999937
2 31 13.423465 2 6.711733 128039425
3 31 20.151547 3 6.717182 192086529
4 31 34.815928 5 6.963186 321073857
5 31 42.723850 6 7.120642 384915265
6 31 58.008214 8 7.251027 514429761
7 31 66.285695 9 7.365077 576881025
8 31 82.416883 11 7.492444 705505409
9 31 100.196796 13 7.707446 833785217
10 31 110.271924 14 7.876566 901657345
11 31 136.903047 16 8.556440 1030136129
12 31 144.480555 18 8.026697 1156273793
13 31 153.815877 19 8.095572 1218167617
14 31 172.005586 21 8.190742 1348179969
15 31 190.356095 23 8.276352 1479414593
16 31 227.327831 25 9.093113 1615533249
17 31 220.466801 26 8.479492 1668310529
18 31 240.773318 28 8.599047 1797218497
19 31 262.762325 30 8.758744 1953847169
20 31 278.365383 32 8.698918 2054727681
21 31 299.997641 34 8.823460 2198757249
22 31 321.575678 36 8.932658 2338050049
23 31 340.659899 38 8.964734 2441851905
24 31 354.742805 40 8.868570 2571016385
25 31 394.599483 42 9.395226 2721061057
26 31 398.171452 44 9.049351 2821409921
27 31 416.292988 46 9.049848 2965292097
28 31 449.378721 48 9.362057 3103312449
29 31 467.809084 50 9.356182 3212377857
30 31 488.149262 52 9.387486 3343749121
31 31 484.004596 53 9.132162 3405440129
6977.21
