q q_max q_time hits q_time/hits k 
1 31 6.777985 1 6.777985 63999937
2 31 14.026414 2 7.013207 128097601
3 31 21.331280 3 7.110427 192537793
4 31 36.643599 5 7.328720 320205825
5 31 45.245449 6 7.540908 384869121
6 31 61.647963 8 7.705995 513285825
7 31 70.469640 9 7.829960 576744513
8 31 87.742332 11 7.976576 706249729
9 31 106.096791 13 8.161292 834703873
10 31 116.194107 14 8.299579 899597889
11 31 134.462173 16 8.403886 1026075905
12 31 153.528361 18 8.529353 1157724161
13 31 163.357024 19 8.597738 1219364865
14 31 182.862642 21 8.707745 1352303937
15 31 202.301595 23 8.795722 1480235585
16 31 222.792170 25 8.911687 1620789761
17 31 234.049426 26 9.001901 1667694529
18 31 254.995783 28 9.106992 1796130753
19 31 276.798584 30 9.226619 1947879169
20 31 296.568896 32 9.267778 2069593153
21 31 315.983372 34 9.293629 2185311681
22 31 337.597226 36 9.377701 2308677505
23 31 357.047752 38 9.395993 2441810689
24 31 376.798926 40 9.419973 2579386689
25 31 399.009470 42 9.500225 2702374273
26 31 426.611215 44 9.695709 2824817793
27 31 454.695249 46 9.884679 2966935489
28 31 482.540223 48 10.052921 3092910209
29 31 499.617373 50 9.992347 3214191617
30 31 519.365590 52 9.987800 3343104385
31 31 518.001437 53 9.773612 3411209665
7375.16
