q q_max q_time hits q_time/hits k 
1 31 6.319146 1 6.319146 63999937
2 31 12.977544 2 6.488772 128080129
3 31 20.149121 3 6.716374 192128833
4 31 34.375041 5 6.875008 320373697
5 31 42.687350 6 7.114558 384699905
6 31 57.724909 8 7.215614 513137601
7 31 66.308022 9 7.367558 576844865
8 31 82.357233 11 7.487021 705667649
9 31 100.231628 13 7.710125 840466113
10 31 109.058113 14 7.789865 897570049
11 31 126.615518 16 7.913470 1026397185
12 31 144.202286 18 8.011238 1155390977
13 31 153.986294 19 8.104542 1219253057
14 31 172.053284 21 8.193014 1349439873
15 31 190.998593 23 8.304287 1485801345
16 31 208.637528 25 8.345501 1612401665
17 31 219.483241 26 8.441663 1668429697
18 31 239.503908 28 8.553711 1797177857
19 31 258.395136 30 8.613171 1924569345
20 31 278.802607 32 8.712581 2059158081
21 31 297.742261 34 8.757125 2184096385
22 31 316.253501 36 8.784819 2310936193
23 31 338.276399 38 8.902010 2466680577
24 31 352.759056 40 8.818976 2570457089
25 31 394.372401 42 9.389819 2725380225
26 31 411.158722 44 9.344516 2842459521
27 31 418.370241 46 9.095005 2952388353
28 31 448.755408 48 9.349071 3081276737
29 31 472.984182 50 9.459684 3238707393
30 31 476.859854 52 9.170382 3342167297
31 31 495.889697 53 9.356409 3415233921
6948.29
