q q_max q_time hits q_time/hits k 
1 31 6.785729 1 6.785729 63999937
2 31 13.998345 2 6.999172 128008001
3 31 21.317776 3 7.105925 192106433
4 31 36.557552 5 7.311510 320617473
5 31 45.792802 6 7.632134 384835969
6 31 61.282755 8 7.660344 512753665
7 31 70.188650 9 7.798739 576828161
8 31 87.280961 11 7.934633 705497665
9 31 105.642989 13 8.126384 833947073
10 31 115.375561 14 8.241111 899192449
11 31 134.055692 16 8.378481 1027708865
12 31 152.712171 18 8.484009 1155093825
13 31 163.556821 19 8.608254 1221878657
14 31 182.211856 21 8.676755 1349062401
15 31 201.313655 23 8.752768 1475658881
16 31 221.502386 25 8.860095 1605792449
17 31 233.514669 26 8.981333 1669957249
18 31 254.141264 28 9.076474 1802296129
19 31 275.143223 30 9.171441 1925542145
20 31 295.540612 32 9.235644 2057589313
21 31 314.423032 34 9.247736 2186348929
22 31 337.912567 36 9.386460 2338026753
23 31 357.570682 38 9.409755 2457421633
24 31 377.664755 40 9.441619 2571143105
25 31 400.082529 42 9.525774 2700467201
26 31 429.191798 44 9.754359 2825791873
27 31 446.409455 46 9.704553 2954418433
28 31 469.256072 48 9.776168 3082868673
29 31 483.506088 50 9.670122 3209446145
30 31 506.665529 52 9.743568 3337654593
31 31 512.357176 53 9.667117 3404960705
7312.96
