q q_max q_time hits q_time/hits k 
1 31 6.904301 1 6.904301 63999937
2 31 14.983262 2 7.491631 128239873
3 31 21.544509 3 7.181503 192246785
4 31 37.057099 5 7.411420 320938689
5 31 45.584085 6 7.597347 384771393
6 31 61.712398 8 7.714050 513273857
7 31 70.786411 9 7.865157 578202881
8 31 88.455209 11 8.041383 705307585
9 31 106.274528 13 8.174964 834857153
10 31 116.899959 14 8.349997 899641857
11 31 135.214706 16 8.450919 1027636097
12 31 153.915291 18 8.550849 1156373377
13 31 164.003133 19 8.631744 1219795777
14 31 183.102970 21 8.719189 1346441089
15 31 202.148326 23 8.789058 1474029633
16 31 222.704835 25 8.908193 1609160065
17 31 235.329738 26 9.051144 1669992961
18 31 258.615600 28 9.236271 1815322177
19 31 276.706353 30 9.223545 1925213313
20 31 297.070567 32 9.283455 2053788737
21 31 319.678217 34 9.402300 2183610241
22 31 342.544456 36 9.515124 2334177857
23 31 360.988589 38 9.499700 2443624513
24 31 377.034375 40 9.425859 2571517697
25 31 409.518358 42 9.750437 2700486081
26 31 439.781607 44 9.995037 2839536065
27 31 446.901097 46 9.715241 2951322241
28 31 479.924992 48 9.998437 3095920513
29 31 492.718728 50 9.854375 3222641985
30 31 510.164521 52 9.810856 3344191553
31 31 539.835296 53 10.185572 3457666177
7418.1
