q q_max q_time hits q_time/hits k 
1 31 6.715855 1 6.715855 63999937
2 31 13.807219 2 6.903609 128017217
3 31 21.319238 3 7.106413 192218049
4 31 36.635213 5 7.327043 320824961
5 31 45.385041 6 7.564173 384146497
6 31 61.518149 8 7.689769 512757825
7 31 70.580450 9 7.842272 576823297
8 31 87.695114 11 7.972283 708194881
9 31 105.998119 13 8.153701 836782529
10 31 115.676449 14 8.262603 898485441
11 31 134.901707 16 8.431357 1026655937
12 31 153.203947 18 8.511330 1154733761
13 31 163.667915 19 8.614101 1220769281
14 31 183.292430 21 8.728211 1355202497
15 31 201.904156 23 8.778442 1483286401
16 31 220.215652 25 8.808626 1604991809
17 31 234.156768 26 9.006030 1671964801
18 31 254.940789 28 9.105028 1798448193
19 31 274.447899 30 9.148263 1925478721
20 31 295.901609 32 9.246925 2067117953
21 31 316.725337 34 9.315451 2183710785
22 31 337.744605 36 9.381795 2319291713
23 31 359.633707 38 9.464045 2475958273
24 31 380.753855 40 9.518846 2635195393
25 31 411.898150 42 9.807099 2714640129
26 31 433.365574 44 9.849218 2836105409
27 31 448.904468 46 9.758793 2958139777
28 31 464.635670 48 9.679910 3081531457
29 31 490.627358 50 9.812547 3211041729
30 31 506.515491 52 9.740683 3339384961
31 31 514.032502 53 9.698726 3409945985
7346.8
