q q_max q_time hits q_time/hits k 
1 31 6.075191 1 6.075191 63999937
2 31 12.596258 2 6.298129 128013697
3 31 19.456146 3 6.485382 192098625
4 31 33.286572 5 6.657314 321136193
5 31 41.104167 6 6.850694 384933377
6 31 55.736298 8 6.967037 513952385
7 31 63.872184 9 7.096909 576784641
8 31 79.576851 11 7.234259 707003841
9 31 96.670143 13 7.436165 840349121
10 31 105.385649 14 7.527546 898602945
11 31 121.971331 16 7.623208 1026287105
12 31 139.486071 18 7.749226 1156037569
13 31 148.505005 19 7.816053 1218841473
14 31 166.023537 21 7.905883 1350944065
15 31 183.342487 23 7.971412 1476117121
16 31 205.440246 25 8.217610 1647837313
17 31 212.622684 26 8.177796 1668650049
18 31 232.927056 28 8.318823 1807167297
19 31 250.306583 30 8.343553 1926223681
20 31 270.678839 32 8.458714 2068255681
21 31 289.568155 34 8.516710 2201179009
22 31 310.258624 36 8.618295 2348039553
23 31 326.202759 38 8.584283 2443821185
24 31 340.632498 40 8.515812 2572970881
25 31 364.764533 42 8.684870 2707773185
26 31 395.778426 44 8.994964 2834411713
27 31 405.438598 46 8.813883 2951193857
28 31 423.090094 48 8.814377 3085359041
29 31 451.871833 50 9.037437 3233477569
30 31 467.711435 52 8.994451 3346150209
31 31 469.381393 53 8.856253 3404057665
6689.76
