q q_max q_time hits q_time/hits k 
1 31 6.117766 1 6.117766 63999937
2 31 12.541093 2 6.270547 128017025
3 31 19.353713 3 6.451238 192132097
4 31 33.491727 5 6.698345 320624513
5 31 41.107659 6 6.851276 384452033
6 31 55.699266 8 6.962408 512703873
7 31 63.877839 9 7.097538 576684353
8 31 79.731447 11 7.248313 707626497
9 31 96.519750 13 7.424596 838662401
10 31 106.216401 14 7.586886 898154625
11 31 127.974112 16 7.998382 1031732481
12 31 139.973705 18 7.776317 1163001985
13 31 149.200262 19 7.852645 1220158529
14 31 166.600034 21 7.933335 1346376321
15 31 184.414876 23 8.018038 1476612417
16 31 202.317034 25 8.092681 1604547841
17 31 215.496537 26 8.288328 1667707905
18 31 235.301793 28 8.403635 1797570305
19 31 253.584568 30 8.452819 1933746113
20 31 270.174445 32 8.442951 2058255361
21 31 291.744398 34 8.580718 2180646017
22 31 312.338640 36 8.676073 2313470081
23 31 327.089163 38 8.607610 2448079169
24 31 348.697627 40 8.717441 2614034561
25 31 380.209049 42 9.052596 2718649025
26 31 394.947451 44 8.976078 2832192129
27 31 424.133871 46 9.220302 3004868801
28 31 426.984505 48 8.895511 3083747329
29 31 452.780273 50 9.055605 3210986689
30 31 485.843141 52 9.343137 3364567297
31 31 493.498443 53 9.311291 3405509249
6797.96
