q q_max q_time hits q_time/hits k 
1 31 6.356071 1 6.356071 63999937
2 31 13.602010 2 6.801005 128229697
3 31 20.035177 3 6.678392 192236097
4 31 34.630439 5 6.926088 320533761
5 31 42.707054 6 7.117842 384860033
6 31 57.798583 8 7.224823 513004545
7 31 66.594833 9 7.399426 577440385
8 31 82.667185 11 7.515199 705756737
9 31 100.286808 13 7.714370 834943169
10 31 108.850443 14 7.775032 897987649
11 31 126.236164 16 7.889760 1026457409
12 31 144.108173 18 8.006010 1155127489
13 31 153.693596 19 8.089137 1219673537
14 31 171.324459 21 8.158308 1346939585
15 31 189.997775 23 8.260773 1478439105
16 31 208.348933 25 8.333957 1612393281
17 31 219.474442 26 8.441325 1667213697
18 31 240.959615 28 8.605701 1811589377
19 31 258.906180 30 8.630206 1933872001
20 31 277.858060 32 8.683064 2065488641
21 31 299.832960 34 8.818616 2216782657
22 31 315.633298 36 8.767592 2320898945
23 31 335.392317 38 8.826114 2451216577
24 31 351.499304 40 8.787483 2574631105
25 31 375.920699 42 8.950493 2695994881
26 31 395.879703 44 8.997266 2828004929
27 31 429.692367 46 9.341138 2968253249
28 31 434.972051 48 9.061918 3085365569
29 31 454.692008 50 9.093840 3210605249
30 31 476.704523 52 9.167395 3359577345
31 31 498.315722 53 9.402183 3435082497
6892.97
