q q_max q_time hits q_time/hits k 
1 31 6.728531 1 6.728531 63999937
2 31 14.298858 2 7.149429 128142401
3 31 21.301037 3 7.100346 192097921
4 31 36.718952 5 7.343790 321313665
5 31 45.224830 6 7.537472 384570433
6 31 61.498774 8 7.687347 512602369
7 31 70.335214 9 7.815024 577352129
8 31 87.866250 11 7.987841 705124225
9 31 105.928325 13 8.148333 833644481
10 31 116.371252 14 8.312232 900596417
11 31 135.048862 16 8.440554 1028917185
12 31 153.759988 18 8.542222 1155059073
13 31 163.790388 19 8.620547 1218049025
14 31 183.399070 21 8.733289 1347297153
15 31 202.698212 23 8.812966 1476192769
16 31 222.266786 25 8.890671 1604321025
17 31 234.711578 26 9.027368 1670659393
18 31 255.404804 28 9.121600 1796635521
19 31 278.717959 30 9.290599 1948608385
20 31 297.017655 32 9.281802 2054384449
21 31 318.100972 34 9.355911 2185520641
22 31 338.711545 36 9.408654 2310986625
23 31 359.750549 38 9.467120 2442228545
24 31 378.121455 40 9.453036 2570337793
25 31 425.669511 42 10.134988 2752134209
26 31 433.219399 44 9.845895 2831622337
27 31 454.155499 46 9.872946 2952820161
28 31 467.638415 48 9.742467 3090449665
29 31 503.028344 50 10.060567 3234175553
30 31 521.376029 52 10.026462 3351089345
31 31 534.159210 53 10.078476 3418850241
7427.02
