q q_max q_time hits q_time/hits k 
1 31 6.997144 1 6.997144 63999937
2 31 13.839631 2 6.919815 128012929
3 31 21.384968 3 7.128323 192226881
4 31 36.696398 5 7.339280 320845057
5 31 45.516213 6 7.586036 384374401
6 31 62.082829 8 7.760354 513618177
7 31 70.352739 9 7.816971 576747393
8 31 87.920739 11 7.992794 705962369
9 31 106.676177 13 8.205860 840464065
10 31 116.194566 14 8.299612 897883521
11 31 134.345546 16 8.396597 1027227137
12 31 153.414008 18 8.523000 1157820673
13 31 163.179024 19 8.588370 1218920705
14 31 182.892779 21 8.709180 1353262465
15 31 201.668617 23 8.768201 1477182593
16 31 222.751582 25 8.910063 1621817345
17 31 233.972938 26 8.998959 1669621953
18 31 255.485438 28 9.124480 1803235009
19 31 273.959548 30 9.131985 1923926081
20 31 296.890787 32 9.277837 2054946497
21 31 315.602164 34 9.282417 2186969985
22 31 340.899362 36 9.469427 2345317185
23 31 363.536705 38 9.566755 2492109057
24 31 377.903888 40 9.447597 2614714049
25 31 418.766275 42 9.970626 2732220097
26 31 429.152102 44 9.753457 2842449921
27 31 446.029158 46 9.696286 2957970753
28 31 469.062545 48 9.772136 3083141889
29 31 498.255752 50 9.965115 3230549505
30 31 503.807654 52 9.688609 3341292353
31 31 516.737501 53 9.749764 3408708929
7365.98
