q q_max q_time hits q_time/hits k 
1 31 6.704433 1 6.704433 63999937
2 31 14.129831 2 7.064915 128150657
3 31 21.264892 3 7.088297 192124417
4 31 36.551989 5 7.310398 321273217
5 31 45.325524 6 7.554254 384462273
6 31 61.026629 8 7.628329 513656257
7 31 70.291807 9 7.810201 577391681
8 31 87.444344 11 7.949486 707457665
9 31 105.865034 13 8.143464 835357633
10 31 115.784583 14 8.270327 897927873
11 31 134.149578 16 8.384349 1026187393
12 31 154.174572 18 8.565254 1164127105
13 31 164.067519 19 8.635133 1218663681
14 31 183.670521 21 8.746215 1349141313
15 31 202.367054 23 8.798568 1474813185
16 31 221.419631 25 8.856785 1604303617
17 31 234.083932 26 9.003228 1666929985
18 31 254.799695 28 9.099989 1797433985
19 31 274.833820 30 9.161127 1930738049
20 31 301.196922 32 9.412404 2103314945
21 31 317.283165 34 9.331858 2184074305
22 31 338.326445 36 9.397957 2311372673
23 31 356.763564 38 9.388515 2439918465
24 31 371.595364 40 9.289884 2569960193
25 31 399.390430 42 9.509296 2702619905
26 31 422.205721 44 9.595585 2824618625
27 31 453.614480 46 9.861184 2963712449
28 31 475.240832 48 9.900851 3086253889
29 31 494.879615 50 9.897592 3230071489
30 31 520.387856 52 10.007459 3346679169
31 31 525.172715 53 9.908919 3406090497
7364.01
