q q_max q_time hits q_time/hits k 
1 31 6.373714 1 6.373714 63999937
2 31 13.437600 2 6.718800 128060417
3 31 20.164161 3 6.721387 192157697
4 31 34.836301 5 6.967260 320535873
5 31 42.879799 6 7.146633 385245953
6 31 58.334574 8 7.291822 514318273
7 31 67.252418 9 7.472491 576855553
8 31 83.052493 11 7.550227 705743105
9 31 100.388269 13 7.722175 835217857
10 31 110.318155 14 7.879868 898508097
11 31 127.630271 16 7.976892 1029256193
12 31 145.571211 18 8.087290 1158692801
13 31 155.403550 19 8.179134 1217598209
14 31 173.586478 21 8.266023 1348220225
15 31 192.021625 23 8.348766 1475874625
16 31 212.678319 25 8.507133 1610081025
17 31 224.718566 26 8.643022 1674025089
18 31 250.981713 28 8.963633 1810019969
19 31 262.266790 30 8.742226 1935526145
20 31 281.225731 32 8.788304 2055385025
21 31 306.364943 34 9.010734 2191930625
22 31 321.055766 36 8.918216 2325502017
23 31 351.744879 38 9.256444 2439557121
24 31 388.089449 40 9.702236 2576747713
25 31 390.001668 42 9.285754 2706231041
26 31 427.441276 44 9.714574 2830883265
27 31 421.061023 46 9.153500 2951601153
28 31 448.535874 48 9.344497 3083120449
29 31 468.341037 50 9.366821 3219307585
30 31 483.915786 52 9.306073 3344392705
31 31 503.450185 53 9.499060 3438244289
7073.12
