q q_max q_time hits q_time/hits k 
1 31 6.609286 1 6.609286 63999937
2 31 14.280241 2 7.140121 128097089
3 31 21.417400 3 7.139133 192193473
4 31 36.865591 5 7.373118 320411393
5 31 45.390254 6 7.565042 385366465
6 31 61.681112 8 7.710139 514748225
7 31 70.567671 9 7.840852 576705281
8 31 87.880095 11 7.989100 707691201
9 31 106.368721 13 8.182209 835477953
10 31 116.328393 14 8.309171 897505537
11 31 135.001437 16 8.437590 1028617985
12 31 153.801902 18 8.544550 1154312321
13 31 164.036254 19 8.633487 1219664065
14 31 183.373955 21 8.732093 1349486657
15 31 203.139309 23 8.832144 1476564289
16 31 224.193960 25 8.967758 1620875777
17 31 238.036205 26 9.155239 1678098625
18 31 258.149136 28 9.219612 1807126721
19 31 278.458193 30 9.281940 1936558273
20 31 298.103297 32 9.315728 2061523905
21 31 319.514418 34 9.397483 2182021825
22 31 339.823574 36 9.439544 2311577729
23 31 360.141841 38 9.477417 2440558913
24 31 377.677554 40 9.441939 2572979521
25 31 401.440820 42 9.558115 2697610817
26 31 426.705207 44 9.697846 2822555905
27 31 454.267458 46 9.875380 2966883585
28 31 482.378287 48 10.049548 3098255169
29 31 503.190997 50 10.063820 3222816769
30 31 523.259424 52 10.062681 3343187649
31 31 526.384187 53 9.931777 3406185921
7418.47
