q q_max q_time hits q_time/hits k 
1 31 6.711160 1 6.711160 63999937
2 31 13.906459 2 6.953229 128068801
3 31 21.276765 3 7.092255 192369921
4 31 36.741852 5 7.348370 320316609
5 31 45.767593 6 7.627932 384594305
6 31 61.324705 8 7.665588 512597185
7 31 70.352301 9 7.816922 576888321
8 31 87.593532 11 7.963048 705010881
9 31 106.154141 13 8.165703 834124417
10 31 116.390341 14 8.313596 898552257
11 31 134.655400 16 8.415962 1027148097
12 31 153.525746 18 8.529208 1155007105
13 31 163.746985 19 8.618262 1219761345
14 31 182.898695 21 8.709462 1345616193
15 31 202.781850 23 8.816602 1477676801
16 31 225.763562 25 9.030542 1639901313
17 31 234.172130 26 9.006620 1668728001
18 31 257.249955 28 9.187498 1796501697
19 31 278.412688 30 9.280423 1924434561
20 31 299.471765 32 9.358493 2052800897
21 31 321.487549 34 9.455516 2186568193
22 31 342.177055 36 9.504918 2311915201
23 31 362.614801 38 9.542495 2440457537
24 31 379.649453 40 9.491236 2569345601
25 31 405.494871 42 9.654640 2702021569
26 31 443.661432 44 10.083214 2837978305
27 31 464.655820 46 10.101213 2968665217
28 31 483.812896 48 10.079435 3089794049
29 31 494.091432 50 9.881829 3209235009
30 31 534.793266 52 10.284486 3397828353
31 31 534.228229 53 10.079778 3414190593
7465.56
