q q_max q_time hits q_time/hits k 
1 31 6.802670 1 6.802670 63999937
2 31 14.518350 2 7.259175 128201217
3 31 21.414567 3 7.138189 192331521
4 31 36.931353 5 7.386271 320533249
5 31 45.873873 6 7.645645 384272193
6 31 61.670833 8 7.708854 512480321
7 31 70.907138 9 7.878571 576764865
8 31 88.090718 11 8.008247 706782465
9 31 106.889018 13 8.222232 833947073
10 31 116.191861 14 8.299419 897787969
11 31 134.820186 16 8.426262 1027547073
12 31 154.504513 18 8.583584 1162819457
13 31 164.495084 19 8.657636 1219835329
14 31 183.407428 21 8.733687 1350266433
15 31 202.321328 23 8.796579 1476867521
16 31 223.369567 25 8.934783 1609736769
17 31 236.316071 26 9.089080 1669090049
18 31 256.193917 28 9.149783 1794759745
19 31 277.109050 30 9.236968 1928213889
20 31 298.991210 32 9.343475 2056363521
21 31 320.155636 34 9.416342 2181563201
22 31 341.348567 36 9.481905 2310804417
23 31 361.253680 38 9.506676 2452872641
24 31 378.068389 40 9.451710 2580000641
25 31 421.502466 42 10.035773 2708679681
26 31 424.990278 44 9.658870 2823766785
27 31 447.104958 46 9.719673 2951627713
28 31 476.992379 48 9.937341 3085438657
29 31 492.258613 50 9.845172 3213283457
30 31 515.685036 52 9.917020 3339093121
31 31 531.451441 53 10.027386 3416565505
7411.63
