q q_max q_time hits q_time/hits k 
1 31 6.775923 1 6.775923 63999937
2 31 14.258206 2 7.129103 128107841
3 31 21.424846 3 7.141615 192209217
4 31 36.961845 5 7.392369 320542913
5 31 45.483445 6 7.580574 384545729
6 31 61.771536 8 7.721442 513158977
7 31 70.462893 9 7.829210 577648385
8 31 87.946169 11 7.995106 705200705
9 31 106.103200 13 8.161785 834469633
10 31 115.729717 14 8.266408 897811457
11 31 134.795206 16 8.424700 1027630017
12 31 153.409334 18 8.522741 1155988225
13 31 163.298831 19 8.594675 1219848577
14 31 182.436518 21 8.687453 1346923457
15 31 202.384770 23 8.799338 1478020545
16 31 221.916837 25 8.876673 1605508609
17 31 235.165088 26 9.044811 1669178177
18 31 255.496542 28 9.124876 1796724801
19 31 278.894569 30 9.296486 1948537473
20 31 296.856953 32 9.276780 2056706049
21 31 315.178075 34 9.269943 2186567553
22 31 339.806670 36 9.439074 2313505985
23 31 359.579498 38 9.462618 2462269313
24 31 376.337722 40 9.408443 2567327809
25 31 416.158876 42 9.908545 2709323649
26 31 431.918506 44 9.816330 2840814977
27 31 457.224715 46 9.939668 2970092289
28 31 477.889039 48 9.956022 3093633217
29 31 500.946604 50 10.018932 3208615681
30 31 527.484192 52 10.143927 3386094529
31 31 516.544227 53 9.746117 3400505025
7410.64
