q q_max q_time hits q_time/hits k 
1 31 6.307743 1 6.307743 63999937
2 31 12.944783 2 6.472391 128219777
3 31 20.096959 3 6.698986 192016257
4 31 34.713833 5 6.942767 320947905
5 31 43.048590 6 7.174765 385098497
6 31 58.040452 8 7.255056 513012097
7 31 66.571259 9 7.396807 576698561
8 31 82.917194 11 7.537927 706374721
9 31 100.566780 13 7.735906 833777537
10 31 109.737620 14 7.838401 897459649
11 31 126.757897 16 7.922369 1026015105
12 31 144.681265 18 8.037848 1154832193
13 31 154.632930 19 8.138575 1218192577
14 31 172.731556 21 8.225312 1347479297
15 31 193.059679 23 8.393899 1497422273
16 31 208.915349 25 8.356614 1606657281
17 31 222.629758 26 8.562683 1671605761
18 31 241.278171 28 8.617078 1797706049
19 31 260.854735 30 8.695158 1935165441
20 31 283.110878 32 8.847215 2054279233
21 31 300.268307 34 8.831421 2182380993
22 31 320.753587 36 8.909822 2312137409
23 31 340.380082 38 8.957371 2444333313
24 31 353.642426 40 8.841061 2571149249
25 31 396.808262 42 9.447816 2731469697
26 31 397.868618 44 9.042469 2824335233
27 31 431.814986 46 9.387282 2956289729
28 31 441.165566 48 9.190949 3082294785
29 31 466.195096 50 9.323902 3212899073
30 31 489.149176 52 9.406715 3346886145
31 31 506.579215 53 9.558098 3466835713
6988.22
