q q_max q_time hits q_time/hits k 
1 31 6.850972 1 6.850972 63999937
2 31 14.283596 2 7.141798 128061185
3 31 21.524910 3 7.174970 192145217
4 31 36.732853 5 7.346571 320684289
5 31 45.367160 6 7.561193 384291713
6 31 61.534033 8 7.691754 514030465
7 31 70.581067 9 7.842341 576813185
8 31 87.733010 11 7.975728 705090561
9 31 106.253634 13 8.173356 833191489
10 31 116.179372 14 8.298527 902000769
11 31 134.674936 16 8.417184 1026437697
12 31 153.853220 18 8.547401 1159902081
13 31 163.718694 19 8.616773 1219988097
14 31 182.742997 21 8.702047 1346023425
15 31 202.428929 23 8.801258 1476209857
16 31 224.643737 25 8.985749 1636333057
17 31 236.775687 26 9.106757 1675530753
18 31 255.051045 28 9.108966 1799838337
19 31 275.808774 30 9.193626 1926876097
20 31 296.156386 32 9.254887 2054028161
21 31 317.501859 34 9.338290 2183309889
22 31 338.626050 36 9.406279 2311510657
23 31 347.983173 38 9.157452 2446983361
24 31 373.519503 40 9.337988 2581650561
25 31 384.088146 42 9.144956 2703136961
26 31 411.982971 44 9.363249 2830211329
27 31 435.920226 46 9.476527 2962801089
28 31 456.784938 48 9.516353 3095515841
29 31 481.512680 50 9.630254 3244165825
30 31 492.004350 52 9.461622 3349887425
31 31 501.964377 53 9.471026 3409926529
7234.78
