q q_max q_time hits q_time/hits k 
1 31 6.796091 1 6.796091 63999937
2 31 14.013208 2 7.006604 128160833
3 31 21.388637 3 7.129546 192097473
4 31 36.770145 5 7.354029 320829185
5 31 45.534846 6 7.589141 384553537
6 31 61.493680 8 7.686710 513574273
7 31 70.681800 9 7.853533 577183681
8 31 87.898344 11 7.990759 705884481
9 31 106.810509 13 8.216193 839467649
10 31 116.077684 14 8.291263 898073537
11 31 135.731553 16 8.483222 1036034625
12 31 153.719246 18 8.539958 1154257793
13 31 164.447836 19 8.655149 1219437441
14 31 183.374901 21 8.732138 1346795457
15 31 203.248191 23 8.836878 1475750401
16 31 221.993202 25 8.879728 1609764993
17 31 234.865020 26 9.033270 1668326209
18 31 256.182300 28 9.149368 1799097153
19 31 276.491292 30 9.216376 1924994753
20 31 297.547757 32 9.298367 2057669633
21 31 317.868310 34 9.349068 2184080897
22 31 338.812178 36 9.411449 2314212417
23 31 361.597463 38 9.515723 2470325633
24 31 372.787536 40 9.319688 2568490945
25 31 399.870756 42 9.520732 2698523905
26 31 437.897603 44 9.952218 2831279169
27 31 444.760680 46 9.668710 2952207937
28 31 479.357857 48 9.986622 3096070593
29 31 493.659982 50 9.873200 3214627265
30 31 521.579757 52 10.030380 3348802945
31 31 529.781458 53 9.995877 3420789249
7393.04
