q q_max q_time hits q_time/hits k 
1 31 6.790560 1 6.790560 63999937
2 31 14.446578 2 7.223289 128092545
3 31 21.693629 3 7.231210 192166657
4 31 37.469021 5 7.493804 320400193
5 31 46.324178 6 7.720696 384241345
6 31 62.735795 8 7.841974 513976321
7 31 71.878917 9 7.986546 577067137
8 31 89.614609 11 8.146783 705505665
9 31 107.962871 13 8.304836 835223105
10 31 117.896666 14 8.421190 898493249
11 31 138.037519 16 8.627345 1035944193
12 31 156.594206 18 8.699678 1159935873
13 31 166.559215 19 8.766274 1219875201
14 31 186.476709 21 8.879843 1347966593
15 31 205.942720 23 8.954031 1478304385
16 31 225.924629 25 9.036985 1606635649
17 31 239.881792 26 9.226223 1669998657
18 31 259.385551 28 9.263770 1797352961
19 31 280.215396 30 9.340513 1925580033
20 31 302.035082 32 9.438596 2055588289
21 31 324.117389 34 9.532864 2197931201
22 31 342.942644 36 9.526185 2311794049
23 31 364.713561 38 9.597725 2449410753
24 31 383.235476 40 9.580887 2565927297
25 31 409.165932 42 9.742046 2696403009
26 31 431.568743 44 9.808381 2830590913
27 31 456.002396 46 9.913096 2959456705
28 31 486.252155 48 10.130253 3102348353
29 31 508.999449 50 10.179989 3237322177
30 31 532.446540 52 10.239357 3361623745
31 31 534.046609 53 10.076351 3404947521
7511.36
