q q_max q_time hits q_time/hits k 
1 31 6.381610 1 6.381610 63999937
2 31 13.520427 2 6.760213 128069121
3 31 20.149780 3 6.716593 192211073
4 31 34.961527 5 6.992305 320479553
5 31 45.092193 6 7.515365 384655745
6 31 60.614484 8 7.576810 512368065
7 31 72.085511 9 8.009501 576956737
8 31 82.598766 11 7.508979 705161537
9 31 100.165866 13 7.705067 833421377
10 31 110.170501 14 7.869321 898412481
11 31 130.068636 16 8.129290 1027816513
12 31 145.168674 18 8.064926 1154418177
13 31 160.990551 19 8.473187 1218937985
14 31 177.544727 21 8.454511 1358455297
15 31 190.791410 23 8.295279 1478126081
16 31 209.593595 25 8.383744 1606697665
17 31 221.751192 26 8.528892 1667601409
18 31 241.536257 28 8.626295 1803040833
19 31 261.391463 30 8.713049 1924707009
20 31 281.349649 32 8.792177 2056212289
21 31 318.940994 34 9.380617 2208292609
22 31 333.871466 36 9.274207 2312455041
23 31 339.988223 38 8.947059 2440539137
24 31 353.756243 40 8.843906 2566608065
25 31 388.722262 42 9.255292 2697686401
26 31 399.674328 44 9.083507 2831832321
27 31 415.693817 46 9.036822 2954010625
28 31 447.823751 48 9.329661 3089952129
29 31 453.262904 50 9.065258 3210136257
30 31 487.533433 52 9.375643 3379138305
31 31 484.923161 53 9.149494 3407880321
6990.12
