q q_max q_time hits q_time/hits k 
1 31 6.291035 1 6.291035 63999937
2 31 13.424307 2 6.712153 128123969
3 31 20.288960 3 6.762987 192095745
4 31 34.867084 5 6.973417 320345857
5 31 43.119074 6 7.186512 384550145
6 31 58.608042 8 7.326005 512603521
7 31 66.989002 9 7.443222 577169281
8 31 83.017868 11 7.547079 705259073
9 31 100.603611 13 7.738739 837963649
10 31 109.538015 14 7.824144 898470913
11 31 126.988672 16 7.936792 1025761601
12 31 146.685326 18 8.149185 1161025665
13 31 173.029382 19 9.106810 1220430337
14 31 174.854622 21 8.326411 1347742593
15 31 195.866946 23 8.515954 1483850753
16 31 209.777655 25 8.391106 1605843329
17 31 221.438892 26 8.516880 1668774913
18 31 241.383956 28 8.620856 1800208513
19 31 260.931677 30 8.697723 1936541249
20 31 279.400919 32 8.731279 2055345729
21 31 300.613738 34 8.841581 2185336257
22 31 319.525214 36 8.875700 2313372993
23 31 340.066861 38 8.949128 2461399233
24 31 356.168897 40 8.904222 2566904641
25 31 385.488619 42 9.178300 2700994177
26 31 422.138416 44 9.594055 2839626369
27 31 436.727781 46 9.494082 2969393985
28 31 452.718224 48 9.431630 3080880449
29 31 468.929504 50 9.378590 3213716225
30 31 502.749679 52 9.668263 3342770305
31 31 504.611531 53 9.520972 3449588225
7056.84
