q q_max q_time hits q_time/hits k 
1 31 6.688870 1 6.688870 63999937
2 31 13.891426 2 6.945713 128004097
3 31 21.254745 3 7.084915 192114241
4 31 36.519550 5 7.303910 320303873
5 31 44.915618 6 7.485936 384541761
6 31 61.019616 8 7.627452 512985985
7 31 70.249129 9 7.805459 576697601
8 31 87.413543 11 7.946686 705405505
9 31 105.392357 13 8.107104 834529921
10 31 115.170791 14 8.226485 898069761
11 31 133.709890 16 8.356868 1025345281
12 31 153.261491 18 8.514527 1158505857
13 31 163.358854 19 8.597834 1218390657
14 31 182.929121 21 8.710911 1352132801
15 31 201.932881 23 8.779690 1475261569
16 31 221.336169 25 8.853447 1611233793
17 31 233.988439 26 8.999555 1668935553
18 31 255.093115 28 9.110468 1796206785
19 31 275.974849 30 9.199162 1928649665
20 31 295.962698 32 9.248834 2053677889
21 31 320.640788 34 9.430611 2216736193
22 31 338.983826 36 9.416217 2314723393
23 31 357.514897 38 9.408287 2441082881
24 31 377.043758 40 9.426094 2573500673
25 31 399.166648 42 9.503968 2696129793
26 31 438.377559 44 9.963126 2851059457
27 31 447.467387 46 9.727552 2953990401
28 31 468.813106 48 9.766940 3093316289
29 31 494.644630 50 9.892893 3210032129
30 31 524.941852 52 10.095036 3371713473
31 31 528.864669 53 9.978579 3418849793
7376.52
