q q_max q_time hits q_time/hits k 
1 31 6.730104 1 6.730104 63999937
2 31 14.243200 2 7.121600 128190209
3 31 21.274897 3 7.091632 192085825
4 31 36.900738 5 7.380148 320430657
5 31 45.321982 6 7.553664 384870657
6 31 61.823949 8 7.727994 512712641
7 31 70.629365 9 7.847707 577619585
8 31 87.931866 11 7.993806 705567809
9 31 106.062049 13 8.158619 835981441
10 31 116.522250 14 8.323018 905514369
11 31 134.370064 16 8.398129 1026034433
12 31 153.218158 18 8.512120 1154917249
13 31 163.596191 19 8.610326 1219673409
14 31 183.079652 21 8.718079 1346982849
15 31 201.962489 23 8.780978 1476641409
16 31 228.212828 25 9.128513 1663348929
17 31 233.447786 26 8.978761 1668461441
18 31 254.680100 28 9.095718 1797408577
19 31 276.288704 30 9.209623 1941938177
20 31 296.046930 32 9.251467 2052274049
21 31 316.562102 34 9.310650 2182360897
22 31 341.403016 36 9.483417 2358141569
23 31 356.534901 38 9.382497 2439463041
24 31 373.153244 40 9.328831 2569377345
25 31 398.502007 42 9.488143 2696312257
26 31 435.147153 44 9.889708 2829911041
27 31 446.373340 46 9.703768 2956179585
28 31 470.819786 48 9.808746 3090021697
29 31 485.310210 50 9.706204 3208715201
30 31 509.293771 52 9.794111 3340679745
31 31 524.762187 53 9.901173 3417619009
7350.21
