q q_max q_time hits q_time/hits k 
1 31 6.613620 1 6.613620 63999937
2 31 14.012574 2 7.006287 128077697
3 31 21.200110 3 7.066703 192085505
4 31 36.709562 5 7.341912 320979329
5 31 46.374624 6 7.729104 385128321
6 31 61.501882 8 7.687735 513207809
7 31 70.750740 9 7.861193 578053121
8 31 86.602813 11 7.872983 704943745
9 31 104.621149 13 8.047781 834145217
10 31 114.301533 14 8.164395 899300097
11 31 132.636657 16 8.289791 1028816833
12 31 151.959668 18 8.442204 1165992769
13 31 160.955538 19 8.471344 1218974337
14 31 180.075539 21 8.575026 1347580929
15 31 199.376473 23 8.668542 1476851457
16 31 216.735001 25 8.669400 1611239297
17 31 227.005373 26 8.730976 1668468609
18 31 248.277526 28 8.867055 1796188225
19 31 264.297495 30 8.809916 1925278337
20 31 281.649655 32 8.801552 2053540993
21 31 298.623367 34 8.783040 2203631809
22 31 316.460476 36 8.790569 2311626497
23 31 335.840026 38 8.837895 2439386625
24 31 352.489494 40 8.812237 2579136129
25 31 380.469912 42 9.058807 2698560257
26 31 404.366432 44 9.190146 2842141761
27 31 413.805062 46 8.995762 2953531905
28 31 439.349020 48 9.153105 3089334721
29 31 454.147204 50 9.082944 3217529729
30 31 465.768815 52 8.957093 3335700673
31 31 486.952904 53 9.187791 3438746113
6973.93
