q q_max q_time hits q_time/hits k 
1 31 6.876142 1 6.876142 63999937
2 31 14.341886 2 7.170943 128038785
3 31 21.375325 3 7.125108 192131009
4 31 36.713684 5 7.342737 320392961
5 31 45.361511 6 7.560252 384419521
6 31 61.427736 8 7.678467 513502593
7 31 70.397723 9 7.821969 578774721
8 31 87.670506 11 7.970046 706355777
9 31 106.028207 13 8.156016 834934593
10 31 115.441649 14 8.245832 897663233
11 31 134.491543 16 8.405721 1027931905
12 31 152.897490 18 8.494305 1154635329
13 31 163.461127 19 8.603217 1222862785
14 31 182.484433 21 8.689735 1347783809
15 31 201.938566 23 8.779938 1477214081
16 31 223.604084 25 8.944163 1630338177
17 31 234.119057 26 9.004579 1669313409
18 31 255.134505 28 9.111947 1799715009
19 31 275.960784 30 9.198693 1931786113
20 31 303.723058 32 9.491346 2114307649
21 31 320.626799 34 9.430200 2213926785
22 31 338.844662 36 9.412352 2314498753
23 31 359.437187 38 9.458873 2437716097
24 31 382.261007 40 9.556525 2639088001
25 31 402.533776 42 9.584138 2696855041
26 31 435.513612 44 9.898037 2836187009
27 31 446.783740 46 9.712690 2955687553
28 31 469.289453 48 9.776864 3080813057
29 31 490.939220 50 9.818784 3226773633
30 31 510.377243 52 9.814947 3351828737
31 31 533.428469 53 10.064688 3416654849
7383.48
