q q_max q_time hits q_time/hits k 
1 31 6.743157 1 6.743157 63999937
2 31 14.165110 2 7.082555 128046017
3 31 21.258440 3 7.086147 192086849
4 31 36.963544 5 7.392709 320728961
5 31 45.754763 6 7.625794 384441537
6 31 61.600492 8 7.700061 514062913
7 31 70.870842 9 7.874538 577863041
8 31 88.614305 11 8.055846 705320961
9 31 106.532227 13 8.194787 834937921
10 31 116.678970 14 8.334212 897218561
11 31 135.329155 16 8.458072 1027367169
12 31 154.168372 18 8.564910 1155700097
13 31 164.192929 19 8.641733 1220482689
14 31 182.737683 21 8.701794 1349854337
15 31 202.310132 23 8.796093 1476852097
16 31 220.853597 25 8.834144 1604713793
17 31 236.900895 26 9.111573 1671946305
18 31 257.068389 28 9.181014 1795093825
19 31 279.723580 30 9.324119 1928093889
20 31 303.386312 32 9.480822 2068024961
21 31 324.428615 34 9.542018 2186821313
22 31 344.262790 36 9.562855 2310053889
23 31 368.283859 38 9.691681 2445966529
24 31 391.697925 40 9.792448 2575379329
25 31 413.788173 42 9.852099 2707186305
26 31 460.042456 44 10.455510 2878596865
27 31 473.570877 46 10.295019 2986011393
28 31 488.433772 48 10.175704 3084626561
29 31 518.684395 50 10.373688 3228803585
30 31 544.163765 52 10.464688 3348209985
31 31 556.492988 53 10.499868 3411187457
7589.7
