q q_max q_time hits q_time/hits k 
1 31 6.776768 1 6.776768 63999937
2 31 13.716454 2 6.858227 128016065
3 31 21.417109 3 7.139036 192192257
4 31 36.796912 5 7.359382 320434817
5 31 45.352220 6 7.558703 385422977
6 31 61.522802 8 7.690350 512834561
7 31 70.668220 9 7.852024 576380417
8 31 88.159639 11 8.014513 705435649
9 31 107.223949 13 8.247996 844997889
10 31 116.191314 14 8.299380 901042753
11 31 134.812516 16 8.425782 1028841473
12 31 153.523337 18 8.529074 1156604481
13 31 163.379576 19 8.598925 1218681857
14 31 183.255758 21 8.726465 1355129601
15 31 202.022434 23 8.783584 1484463233
16 31 221.474842 25 8.858994 1607885505
17 31 234.235117 26 9.009043 1668634625
18 31 255.720372 28 9.132870 1801901633
19 31 275.927682 30 9.197589 1934319041
20 31 296.431358 32 9.263480 2058508289
21 31 318.563286 34 9.369508 2197077761
22 31 337.929179 36 9.386922 2317034945
23 31 359.599023 38 9.463132 2446257217
24 31 374.372179 40 9.359304 2573574977
25 31 416.412066 42 9.914573 2710264641
26 31 425.784559 44 9.676922 2831973761
27 31 460.107704 46 10.002341 2984107073
28 31 474.229936 48 9.879790 3087917761
29 31 504.434806 50 10.088696 3229408065
30 31 517.500629 52 9.951935 3338456449
31 31 529.712857 53 9.994582 3409816065
7407.26
