q q_max q_time hits q_time/hits k 
1 31 6.786190 1 6.786190 63999937
2 31 14.077526 2 7.038763 128020033
3 31 21.385523 3 7.128508 192063681
4 31 36.869529 5 7.373906 320467905
5 31 45.793432 6 7.632239 384869505
6 31 61.535104 8 7.691888 512769793
7 31 70.449365 9 7.827707 577457665
8 31 87.915012 11 7.992274 704857025
9 31 106.172098 13 8.167084 833588801
10 31 116.055139 14 8.289653 899160961
11 31 134.288954 16 8.393060 1025842561
12 31 153.901243 18 8.550069 1159130497
13 31 163.746514 19 8.618238 1220718465
14 31 182.922159 21 8.710579 1350555777
15 31 202.325848 23 8.796776 1477177089
16 31 222.342354 25 8.893694 1605270081
17 31 234.864753 26 9.033260 1667842753
18 31 254.622254 28 9.093652 1795913025
19 31 274.997182 30 9.166573 1925485569
20 31 295.371943 32 9.230373 2056957633
21 31 316.820071 34 9.318237 2186859585
22 31 336.511049 36 9.347529 2318278785
23 31 360.278315 38 9.481008 2442918721
24 31 374.338253 40 9.358456 2568366209
25 31 400.316645 42 9.531349 2698210561
26 31 425.084798 44 9.661018 2829517697
27 31 460.565602 46 10.012296 2965153089
28 31 467.040058 48 9.730001 3086519297
29 31 501.508565 50 10.030171 3212159425
30 31 520.085424 52 10.001643 3370698625
31 31 520.422282 53 9.819288 3409193153
7369.39
