q q_max q_time hits q_time/hits k 
1 31 6.758881 1 6.758881 63999937
2 31 14.309837 2 7.154918 128063937
3 31 21.313880 3 7.104627 192170689
4 31 36.877343 5 7.375469 320460673
5 31 45.397990 6 7.566332 384362305
6 31 61.738911 8 7.717364 515683905
7 31 70.482782 9 7.831420 577388097
8 31 87.750717 11 7.977338 705427841
9 31 105.934695 13 8.148823 833732481
10 31 116.106368 14 8.293312 897914177
11 31 135.000137 16 8.437509 1027866369
12 31 153.519260 18 8.528848 1155506561
13 31 163.726923 19 8.617206 1218566337
14 31 183.144208 21 8.721153 1348271105
15 31 202.253608 23 8.793635 1475755521
16 31 222.241284 25 8.889651 1606147329
17 31 234.551970 26 9.021230 1668405313
18 31 255.685722 28 9.131633 1797401153
19 31 275.910048 30 9.197002 1927507393
20 31 299.378971 32 9.355593 2084130049
21 31 316.318831 34 9.303495 2183026753
22 31 339.315435 36 9.425429 2311669761
23 31 357.797272 38 9.415718 2438346433
24 31 375.846137 40 9.396153 2579555329
25 31 402.841104 42 9.591455 2705323265
26 31 423.807744 44 9.631994 2825272257
27 31 457.197708 46 9.939081 2954768001
28 31 476.373400 48 9.924446 3085176001
29 31 484.484566 50 9.689691 3211820417
30 31 511.539105 52 9.837290 3343141953
31 31 521.414907 53 9.838017 3415044225
7359.02
