q q_max q_time hits q_time/hits k 
1 31 6.782006 1 6.782006 63999937
2 31 15.099220 2 7.549610 128117889
3 31 21.641601 3 7.213867 192261377
4 31 37.369943 5 7.473989 320145857
5 31 46.038214 6 7.673036 385224897
6 31 62.580921 8 7.822615 513460609
7 31 71.565124 9 7.951680 577110017
8 31 89.295431 11 8.117766 705154753
9 31 108.021226 13 8.309325 836013633
10 31 118.242855 14 8.445918 898243201
11 31 137.910228 16 8.619389 1027852865
12 31 155.600700 18 8.644483 1156892993
13 31 165.781228 19 8.725328 1223019457
14 31 184.454650 21 8.783555 1349782017
15 31 203.582451 23 8.851411 1476590017
16 31 226.340414 25 9.053617 1633814657
17 31 236.658888 26 9.102265 1666443585
18 31 257.266398 28 9.188086 1796496001
19 31 277.576050 30 9.252535 1925046465
20 31 298.909092 32 9.340909 2054397953
21 31 319.820409 34 9.406483 2197226881
22 31 341.013697 36 9.472603 2316165377
23 31 359.900897 38 9.471076 2441337665
24 31 379.016150 40 9.475404 2577775809
25 31 402.142522 42 9.574822 2706874689
26 31 440.221869 44 10.005042 2861425281
27 31 447.858813 46 9.736061 2954579905
28 31 464.481553 48 9.676699 3087039041
29 31 500.566530 50 10.011331 3240860481
30 31 513.095792 52 9.867227 3350549121
31 31 513.006020 53 9.679359 3402793025
7401.84
