q q_max q_time hits q_time/hits k 
1 31 6.298077 1 6.298077 63999937
2 31 13.018482 2 6.509241 128070401
3 31 19.968360 3 6.656120 192211265
4 31 34.574741 5 6.914948 320787265
5 31 42.361471 6 7.060245 384326721
6 31 57.752311 8 7.219039 513307073
7 31 66.208652 9 7.356517 576666945
8 31 82.418114 11 7.492556 705401729
9 31 100.424104 13 7.724931 845269889
10 31 108.610704 14 7.757907 899263361
11 31 126.161472 16 7.885092 1027466113
12 31 143.970789 18 7.998377 1158042497
13 31 153.503132 19 8.079112 1219605953
14 31 171.333410 21 8.158734 1346660865
15 31 190.070053 23 8.263915 1476352001
16 31 207.693086 25 8.307723 1603949569
17 31 219.519619 26 8.443062 1667963393
18 31 239.545676 28 8.555203 1796558977
19 31 258.994151 30 8.633138 1925440833
20 31 278.689267 32 8.709040 2057498817
21 31 299.506337 34 8.809010 2184181121
22 31 318.400446 36 8.844457 2319494785
23 31 338.507146 38 8.908083 2447716673
24 31 353.466299 40 8.836657 2568485377
25 31 377.020269 42 8.976673 2704299521
26 31 403.516001 44 9.170818 2827327745
27 31 434.911389 46 9.454595 2968298049
28 31 444.140032 48 9.252917 3084546817
29 31 472.232634 50 9.444653 3218722689
30 31 488.243508 52 9.389298 3344577153
31 31 501.944239 53 9.470646 3427811265
6953
