q q_max q_time hits q_time/hits k 
1 31 6.749776 1 6.749776 63999937
2 31 14.268531 2 7.134265 128071105
3 31 21.352014 3 7.117338 192099201
4 31 36.946965 5 7.389393 320621569
5 31 45.536490 6 7.589415 384769793
6 31 61.630360 8 7.703795 512693569
7 31 70.515354 9 7.835039 576660865
8 31 87.516414 11 7.956038 705271169
9 31 106.069804 13 8.159216 834068289
10 31 115.490404 14 8.249315 897735745
11 31 134.186111 16 8.386632 1026152065
12 31 153.393525 18 8.521862 1157665857
13 31 163.148829 19 8.586780 1222270145
14 31 182.071921 21 8.670091 1346272833
15 31 201.896083 23 8.778091 1482864193
16 31 223.841890 25 8.953676 1637826241
17 31 234.861090 26 9.033119 1671978305
18 31 255.958408 28 9.141372 1814058561
19 31 274.678571 30 9.155952 1925835713
20 31 296.020493 32 9.250640 2073005185
21 31 315.941280 34 9.292391 2182161153
22 31 338.443291 36 9.401203 2335876929
23 31 358.340564 38 9.430015 2442452993
24 31 374.142714 40 9.353568 2569389377
25 31 416.242241 42 9.910530 2720446785
26 31 422.216864 44 9.595838 2829530113
27 31 442.838551 46 9.626925 2954899777
28 31 480.772407 48 10.016092 3102057025
29 31 496.440603 50 9.928812 3221023105
30 31 520.582840 52 10.011208 3356971649
31 31 515.650479 53 9.729254 3403249281
7367.75
