q q_max q_time hits q_time/hits k 
1 31 6.969462 1 6.969462 63999937
2 31 14.687243 2 7.343621 128072193
3 31 21.876838 3 7.292279 192395649
4 31 37.560561 5 7.512112 320555905
5 31 46.506666 6 7.751111 384903233
6 31 62.829708 8 7.853713 513819265
7 31 72.113827 9 8.012647 579126721
8 31 89.679377 11 8.152671 707892929
9 31 108.337416 13 8.333647 835192321
10 31 118.436905 14 8.459779 898026497
11 31 137.574127 16 8.598383 1028969985
12 31 156.725552 18 8.706975 1157253249
13 31 166.949965 19 8.786840 1219634753
14 31 186.234298 21 8.868300 1346283137
15 31 206.073067 23 8.959699 1476223425
16 31 224.665642 25 8.986626 1604252545
17 31 238.661350 26 9.179283 1671712897
18 31 260.166558 28 9.291663 1803355137
19 31 280.606357 30 9.353545 1927178177
20 31 300.192750 32 9.381023 2051974465
21 31 322.327011 34 9.480206 2182188289
22 31 342.566134 36 9.515726 2311575105
23 31 363.792166 38 9.573478 2451124161
24 31 383.412661 40 9.585317 2583664833
25 31 417.968901 42 9.951640 2715280897
26 31 438.373770 44 9.963040 2834727105
27 31 463.448598 46 10.074970 2965980673
28 31 475.473814 48 9.905704 3101610625
29 31 508.126191 50 10.162524 3221430337
30 31 517.120310 52 9.944621 3362114177
31 31 540.976780 53 10.207109 3440312577
7510.43
