q q_max q_time hits q_time/hits k 
1 31 6.730062 1 6.730062 63999937
2 31 13.939499 2 6.969749 128069505
3 31 21.363651 3 7.121217 192058369
4 31 36.786393 5 7.357279 320407745
5 31 45.708157 6 7.618026 384548545
6 31 61.603071 8 7.700384 514145601
7 31 70.666590 9 7.851843 577832065
8 31 87.917198 11 7.992473 707993665
9 31 106.845984 13 8.218922 842656769
10 31 116.004342 14 8.286024 898453569
11 31 134.588867 16 8.411804 1026546689
12 31 153.003160 18 8.500176 1154406273
13 31 163.330898 19 8.596363 1219261121
14 31 182.413613 21 8.686363 1346444353
15 31 202.106290 23 8.787230 1484862017
16 31 220.752870 25 8.830115 1605071681
17 31 234.135092 26 9.005196 1670597569
18 31 255.626032 28 9.129501 1798767233
19 31 276.249931 30 9.208331 1939497857
20 31 296.430522 32 9.263454 2056209985
21 31 316.521704 34 9.309462 2180265665
22 31 338.327328 36 9.397981 2315524993
23 31 358.655633 38 9.438306 2450235969
24 31 376.336234 40 9.408406 2577716993
25 31 403.385444 42 9.604415 2698829313
26 31 437.971266 44 9.953892 2838989313
27 31 457.657416 46 9.949074 2961104513
28 31 466.266403 48 9.713883 3086368769
29 31 506.050752 50 10.121015 3241354561
30 31 525.702398 52 10.109661 3354397441
31 31 534.953683 53 10.093466 3420539841
7408.03
