q q_max q_time hits q_time/hits k 
1 31 6.638864 1 6.638864 63999937
2 31 14.172137 2 7.086068 128005633
3 31 21.501409 3 7.167136 192113089
4 31 37.060959 5 7.412192 321125953
5 31 45.612288 6 7.602048 384884417
6 31 61.755365 8 7.719421 514312385
7 31 71.115502 9 7.901722 576947649
8 31 88.223948 11 8.020359 705477569
9 31 106.568820 13 8.197602 837328065
10 31 116.483861 14 8.320276 898957185
11 31 134.896172 16 8.431011 1026397121
12 31 153.624357 18 8.534686 1154339393
13 31 164.385396 19 8.651863 1218627905
14 31 183.452639 21 8.735840 1347550209
15 31 202.288437 23 8.795149 1475828737
16 31 223.986936 25 8.959477 1623924481
17 31 234.950761 26 9.036568 1673048129
18 31 256.742341 28 9.169369 1812148801
19 31 275.260793 30 9.175360 1930780353
20 31 300.399201 32 9.387475 2083955969
21 31 318.375003 34 9.363971 2194004417
22 31 337.402704 36 9.372297 2313677505
23 31 359.032113 38 9.448213 2438729601
24 31 375.827209 40 9.395680 2566708097
25 31 416.812894 42 9.924117 2718724545
26 31 436.941590 44 9.930491 2849907457
27 31 453.875877 46 9.866867 2963579073
28 31 475.577515 48 9.907865 3085562497
29 31 496.468648 50 9.929373 3215062657
30 31 511.809957 52 9.842499 3351597825
31 31 525.390535 53 9.913029 3435065473
7406.63
