q q_max q_time hits q_time/hits k 
1 31 6.745932 1 6.745932 63999937
2 31 13.884419 2 6.942209 128105921
3 31 21.285960 3 7.095320 192203777
4 31 36.877739 5 7.375548 320541505
5 31 45.189313 6 7.531552 385193601
6 31 61.238403 8 7.654800 512836225
7 31 70.563724 9 7.840414 577107905
8 31 88.195941 11 8.017813 705817921
9 31 106.339029 13 8.179925 838927361
10 31 115.793896 14 8.270993 899416129
11 31 134.007130 16 8.375446 1025929409
12 31 152.709095 18 8.483839 1156948673
13 31 163.663741 19 8.613881 1217786049
14 31 182.618877 21 8.696137 1348287105
15 31 201.726466 23 8.770716 1477926465
16 31 220.622679 25 8.824907 1604786497
17 31 234.022633 26 9.000870 1669075329
18 31 255.809994 28 9.136071 1804304257
19 31 277.219658 30 9.240655 1946140161
20 31 295.237697 32 9.226178 2057189633
21 31 319.110057 34 9.385590 2204303105
22 31 338.182036 36 9.393945 2325147969
23 31 358.504473 38 9.434328 2464564609
24 31 375.756132 40 9.393903 2601688385
25 31 416.930589 42 9.926919 2712287233
26 31 432.257219 44 9.824028 2832588225
27 31 450.576013 46 9.795131 2954006017
28 31 466.106630 48 9.710555 3082115585
29 31 499.778288 50 9.995566 3241887425
30 31 502.023095 52 9.654290 3350206785
31 31 512.682960 53 9.673263 3402140929
7355.66
