q q_max q_time hits q_time/hits k 
1 31 6.759697 1 6.759697 63999937
2 31 13.790660 2 6.895330 128002177
3 31 21.319257 3 7.106419 192411009
4 31 36.858151 5 7.371630 322390529
5 31 45.873121 6 7.645520 385189697
6 31 61.512855 8 7.689107 513095297
7 31 70.597810 9 7.844201 577436801
8 31 87.949942 11 7.995449 705447425
9 31 106.182437 13 8.167880 835253057
10 31 116.144588 14 8.296042 897727233
11 31 134.484774 16 8.405298 1025802241
12 31 153.382694 18 8.521261 1154288193
13 31 164.120845 19 8.637939 1221000257
14 31 183.245224 21 8.725963 1347356737
15 31 203.129291 23 8.831708 1480119169
16 31 222.903094 25 8.916124 1609837121
17 31 234.745515 26 9.028674 1668290561
18 31 255.323157 28 9.118684 1796207425
19 31 276.083497 30 9.202783 1931617281
20 31 297.387175 32 9.293349 2058152833
21 31 318.719637 34 9.374107 2182362945
22 31 337.795816 36 9.383217 2309836481
23 31 364.015672 38 9.579360 2483442113
24 31 375.299851 40 9.382496 2567333505
25 31 401.507184 42 9.559695 2702267777
26 31 425.962289 44 9.680961 2823314817
27 31 460.355171 46 10.007721 2962212033
28 31 468.123401 48 9.752571 3082539905
29 31 498.287497 50 9.965750 3227538113
30 31 520.447308 52 10.008602 3348292609
31 31 518.215667 53 9.777654 3411311361
7380.52
