q q_max q_time hits q_time/hits k 
1 31 6.398007 1 6.398007 63999937
2 31 13.347117 2 6.673558 128033345
3 31 20.062595 3 6.687532 192198593
4 31 34.822150 5 6.964430 320320193
5 31 42.908370 6 7.151395 384626113
6 31 58.081607 8 7.260201 513096513
7 31 66.455093 9 7.383899 577977537
8 31 82.750061 11 7.522733 707723521
9 31 100.126108 13 7.702008 835783233
10 31 109.974032 14 7.855288 904841025
11 31 127.529989 16 7.970624 1033497089
12 31 148.026534 18 8.223696 1186457409
13 31 154.300453 19 8.121076 1217664065
14 31 172.758302 21 8.226586 1350094785
15 31 190.693000 23 8.291000 1480128065
16 31 217.407372 25 8.696295 1626245057
17 31 228.761548 26 8.798521 1673972097
18 31 253.744083 28 9.062289 1799315201
19 31 267.357486 30 8.911916 1932070209
20 31 281.770440 32 8.805326 2055585729
21 31 300.917353 34 8.850510 2187750977
22 31 327.109947 36 9.086387 2334174465
23 31 344.243484 38 9.059039 2443660289
24 31 380.132577 40 9.503314 2586987457
25 31 414.598382 42 9.871390 2709445889
26 31 428.296703 44 9.734016 2857324289
27 31 433.973195 46 9.434200 2983389249
28 31 439.963907 48 9.165915 3081452161
29 31 471.307341 50 9.426147 3216257281
30 31 498.739586 52 9.591146 3347463297
31 31 527.431013 53 9.951529 3402726785
7143.99
