q q_max q_time hits q_time/hits k 
1 31 6.910291 1 6.910291 63999937
2 31 14.186314 2 7.093157 128079105
3 31 21.341494 3 7.113831 192055617
4 31 36.784780 5 7.356956 320540097
5 31 45.816456 6 7.636076 384499905
6 31 61.570659 8 7.696332 512737793
7 31 70.964467 9 7.884941 578123009
8 31 87.774250 11 7.979477 705182337
9 31 107.046035 13 8.234310 843230913
10 31 116.046055 14 8.289004 898385025
11 31 134.884487 16 8.430280 1028037633
12 31 154.035419 18 8.557523 1159741697
13 31 164.151870 19 8.639572 1219249601
14 31 183.144285 21 8.721156 1347465409
15 31 202.568289 23 8.807317 1476251649
16 31 224.344988 25 8.973800 1624589057
17 31 236.175238 26 9.083663 1676208513
18 31 255.499324 28 9.124976 1800237569
19 31 276.337308 30 9.211244 1931427457
20 31 298.227153 32 9.319599 2072886273
21 31 317.669699 34 9.343226 2189236097
22 31 337.943675 36 9.387324 2321993921
23 31 360.504904 38 9.486971 2440518209
24 31 378.955139 40 9.473878 2580123137
25 31 403.183495 42 9.599607 2706745473
26 31 433.244143 44 9.846458 2829065217
27 31 444.298050 46 9.658653 2955902721
28 31 475.986639 48 9.916388 3086338625
29 31 500.590670 50 10.011813 3227514049
30 31 520.331459 52 10.006374 3347864577
31 31 522.231029 53 9.853416 3413039105
7392.75
