q q_max q_time hits q_time/hits 
1 31 0.003743 1 0.003743
2 31 0.007211 2 0.003605
3 31 0.010403 3 0.003468
4 31 0.021564 5 0.004313
5 31 0.022684 6 0.003781
6 31 0.023963 8 0.002995
7 31 0.025543 9 0.002838
8 31 0.031960 11 0.002905
9 31 0.045192 13 0.003476
10 31 0.048087 14 0.003435
11 31 0.047640 16 0.002977
12 31 0.061885 18 0.003438
13 31 0.060004 19 0.003158
14 31 0.079357 21 0.003779
15 31 0.065792 23 0.002861
16 31 0.105127 25 0.004205
17 31 0.086920 26 0.003343
18 31 0.091114 28 0.003254
19 31 0.111772 30 0.003726
20 31 0.134968 32 0.004218
21 31 0.134464 34 0.003955
22 31 0.208342 36 0.005787
23 31 0.127923 38 0.003366
24 31 0.157349 40 0.003934
25 31 0.147062 42 0.003501
26 31 0.190573 44 0.004331
27 31 0.182206 46 0.003961
28 31 0.229511 48 0.004781
29 31 0.227217 50 0.004544
30 31 0.204261 52 0.003928
31 31 0.220270 53 0.004156
3.1147
