q q_max q_time hits q_time/hits 
1 31 0.003799 1 0.003799
2 31 0.007152 2 0.003576
3 31 0.011269 3 0.003756
4 31 0.020465 5 0.004093
5 31 0.019697 6 0.003283
6 31 0.027801 8 0.003475
7 31 0.024823 9 0.002758
8 31 0.030825 11 0.002802
9 31 0.052111 13 0.004009
10 31 0.056108 14 0.004008
11 31 0.054583 16 0.003411
12 31 0.055541 18 0.003086
13 31 0.062438 19 0.003286
14 31 0.064402 21 0.003067
15 31 0.066773 23 0.002903
16 31 0.098494 25 0.003940
17 31 0.092081 26 0.003542
18 31 0.117517 28 0.004197
19 31 0.140833 30 0.004694
20 31 0.240759 32 0.007524
21 31 0.218796 34 0.006435
22 31 0.157868 36 0.004385
23 31 0.132230 38 0.003480
24 31 0.127543 40 0.003189
25 31 0.179687 42 0.004278
26 31 0.155430 44 0.003532
27 31 0.170277 46 0.003702
28 31 0.234938 48 0.004895
29 31 0.167609 50 0.003352
30 31 0.190731 52 0.003668
31 31 0.208025 53 0.003925
3.191
