q q_max q_time hits q_time/hits 
1 31 0.003197 1 0.003197
2 31 0.005983 2 0.002991
3 31 0.007543 3 0.002514
4 31 0.015366 5 0.003073
5 31 0.015882 6 0.002647
6 31 0.024557 8 0.003070
7 31 0.029382 9 0.003265
8 31 0.035274 11 0.003207
9 31 0.042373 13 0.003259
10 31 0.045794 14 0.003271
11 31 0.069868 16 0.004367
12 31 0.063423 18 0.003523
13 31 0.056770 19 0.002988
14 31 0.061275 21 0.002918
15 31 0.092377 23 0.004016
16 31 0.106114 25 0.004245
17 31 0.085260 26 0.003279
18 31 0.139190 28 0.004971
19 31 0.091547 30 0.003052
20 31 0.121832 32 0.003807
21 31 0.174319 34 0.005127
22 31 0.150692 36 0.004186
23 31 0.188329 38 0.004956
24 31 0.231235 40 0.005781
25 31 0.170699 42 0.004064
26 31 0.207456 44 0.004715
27 31 0.205063 46 0.004458
28 31 0.169582 48 0.003533
29 31 0.179074 50 0.003581
30 31 0.218252 52 0.004197
31 31 0.227356 53 0.004290
3.23545
