run: 40 | L: 4 | f_final: 1+1E-10 | flatness: 80 | dim: 2D | lattice: SS
Fri Jun 18 15:12:46 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.005517s
Fri Jun 18 15:12:46 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.005590s
Fri Jun 18 15:12:46 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.005918s
Fri Jun 18 15:12:46 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.006031s
Fri Jun 18 15:12:46 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.006061s
Fri Jun 18 15:12:46 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.005991s
Fri Jun 18 15:12:46 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.005996s
Fri Jun 18 15:12:46 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 10000 | flat time: 0.005953s
Fri Jun 18 15:12:46 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 10000 | flat time: 0.005979s
Fri Jun 18 15:12:46 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 10000 | flat time: 0.005885s
Fri Jun 18 15:12:46 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 10000 | flat time: 0.005771s
Fri Jun 18 15:12:46 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 20000 | flat time: 0.011605s
Fri Jun 18 15:12:46 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 10000 | flat time: 0.005815s
Fri Jun 18 15:12:46 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 10000 | flat time: 0.005782s
Fri Jun 18 15:12:46 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 10000 | flat time: 0.005768s
Fri Jun 18 15:12:46 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 30000 | flat time: 0.017303s
Fri Jun 18 15:12:46 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 10000 | flat time: 0.005737s
Fri Jun 18 15:12:46 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 10000 | flat time: 0.005736s
Fri Jun 18 15:12:46 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 10000 | flat time: 0.005753s
Fri Jun 18 15:12:46 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 10000 | flat time: 0.005778s
Fri Jun 18 15:12:46 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 10000 | flat time: 0.005746s
Fri Jun 18 15:12:46 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 30000 | flat time: 0.017408s
Fri Jun 18 15:12:46 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 10000 | flat time: 0.005902s
Fri Jun 18 15:12:46 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 10000 | flat time: 0.006117s
Fri Jun 18 15:12:46 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 10000 | flat time: 0.005955s
Fri Jun 18 15:12:46 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 10000 | flat time: 0.005862s
Fri Jun 18 15:12:46 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 10000 | flat time: 0.005860s
Fri Jun 18 15:12:46 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 10000 | flat time: 0.005811s
Fri Jun 18 15:12:46 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 10000 | flat time: 0.005849s
Fri Jun 18 15:12:46 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 10000 | flat time: 0.005895s
Fri Jun 18 15:12:46 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 10000 | flat time: 0.005836s
Fri Jun 18 15:12:46 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 10000 | flat time: 0.005865s
Fri Jun 18 15:12:46 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 10000 | flat time: 0.005853s
Fri Jun 18 15:12:46 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 10000 | flat time: 0.005924s
